DocID,StoreCode,ProductItemCode,ProductCode,Date,ReturnFlag,Time,Quantity,Amount,DiscountAmount,ChangeCardFlag
16149,1823,M101453-86458021,M101453-86458,13.08.2024,1,1352,-1,"-909,08",0,0
16150,1718,M100277-86456026,M100277-86456,12.06.2024,1,1418,-1,"-909,08",0,0
16151,1837,M100277-86393018,M100277-86393,12.06.2024,1,2008,-1,"-909,08",0,0
16152,1504,M100328-81360001,M100328-81360,13.06.2024,1,1907,-1,"-909,08",0,0
16153,1885,M101077-87109037,M101077-87109,13.06.2024,1,2013,-1,"-909,08",0,0
16154,1649,M101077-87109037,M101077-87109,11.06.2024,1,1415,-1,"-909,08",0,0
16155,1653,M101077-87109037,M101077-87109,11.06.2024,1,1931,-1,"-909,08",0,0
16156,1885,M101077-87109037,M101077-87109,14.06.2024,1,2123,-1,"-909,08",0,0
16157,1621,M101077-87065022,M101077-87065,11.06.2024,1,1953,-1,"-909,08",0,0
16158,1678,M101441-86391013,M101441-86391,11.06.2024,1,1653,-1,"-909,08",0,0
16159,1637,M100277-86456026,M100277-86456,10.08.2024,1,2046,-1,"-909,08",0,0
16160,1758,M101077-87109037,M101077-87109,24.06.2024,1,1137,-1,"-909,08",0,0
16161,1669,M101077-87109037,M101077-87109,31.08.2024,1,2025,-1,"-909,08",0,0
16162,1507,M100277-86455013,M100277-86455,17.06.2024,1,1635,-1,"-909,08",0,0
16163,1881,M1010125-86451014,M1010125-86451,24.07.2024,1,2044,-1,"-909,08",0,0
16164,1558,M101441-86787048,M101441-86787,27.07.2024,1,2046,-1,"-909,08",0,0
16166,1667,M100277-82292034,M100277-82292,12.08.2024,1,2108,-1,"-909,08",0,0
16167,1909,M100277-82292034,M100277-82292,04.08.2024,1,2058,-1,"-909,08",0,0
16168,1923,M100277-82292034,M100277-82292,25.08.2024,1,1817,-1,"-909,08",0,0
16169,1906,M101225-88485057,M101225-88485,22.08.2024,1,1156,-1,"-1090,9",0,0
16170,1734,M101225-88485043,M101225-88485,29.08.2024,1,1001,-1,"-1090,9",0,0
16171,1817,M101225-88485043,M101225-88485,06.08.2024,1,1634,-1,"-1090,9",0,0
16172,1855,M101225-88485043,M101225-88485,21.08.2024,1,1427,-1,"-1090,9",0,0
16173,1828,M101225-88485057,M101225-88485,30.08.2024,1,1642,-1,"-1090,9",0,0
16174,1864,M101441-88641062,M101441-88641,20.06.2024,1,1445,-1,"-1090,9",0,0
16175,1922,M101441-86391013,M101441-86391,15.06.2024,1,1518,-1,"-1090,9",0,0
16176,1665,M1010763-87748050,M1010763-87748,01.07.2024,1,1831,-1,"-1090,9",0,0
16177,1696,M1010627-87211044,M1010627-87211,23.08.2024,1,2023,-1,"-1090,9",0,0
16178,1556,M1010627-87211044,M1010627-87211,07.08.2024,1,1711,-1,"-1090,9",0,0
16179,1806,M101441-86391013,M101441-86391,01.08.2024,1,2101,-1,"-1090,9",0,0
16180,1557,M101441-86391013,M101441-86391,27.08.2024,1,1838,-1,"-1090,9",0,0
16181,1779,M101441-86391013,M101441-86391,16.08.2024,1,1516,-1,"-1090,9",0,0
16182,1848,M101441-86391013,M101441-86391,30.08.2024,1,1641,-1,"-1090,9",0,0
16183,1600,M101441-86787048,M101441-86787,28.08.2024,1,1257,-1,"-1090,9",0,0
16184,1840,M101441-86787048,M101441-86787,22.08.2024,1,1926,-1,"-1090,9",0,0
16185,1803,M101072-86476036,M101072-86476,31.07.2024,1,1336,-1,"-1090,9",0,0
16186,1674,M101072-86476036,M101072-86476,11.06.2024,1,2058,-1,"-1090,9",0,0
16187,1751,M1010763-87748050,M1010763-87748,31.07.2024,1,1341,-1,"-1090,9",0,0
16188,1690,M1010763-87748050,M1010763-87748,28.06.2024,1,1920,-1,"-1090,9",0,0
16189,1915,M101441-86787048,M101441-86787,23.07.2024,1,1946,-1,"-1090,9",0,0
16190,1581,M101225-88485057,M101225-88485,28.08.2024,1,1854,-1,"-1090,9",0,0
16191,1806,M101441-86391013,M101441-86391,11.08.2024,1,1626,-1,"-1090,9",0,0
16192,1533,M101441-86787048,M101441-86787,23.08.2024,1,1949,-1,"-1090,9",0,0
16193,1556,M1010764-87752037,M1010764-87752,29.07.2024,1,2057,-1,"-1090,9",0,0
16194,1533,M101441-86391013,M101441-86391,08.07.2024,1,1430,-1,"-1090,9",0,0
16195,1507,M101441-86391013,M101441-86391,19.06.2024,1,1846,-1,"-1090,9",0,0
16196,1550,M101441-88641062,M101441-88641,09.07.2024,1,2058,-1,"-1090,9",0,0
16197,1923,M101048-87642050,M101048-87642,18.06.2024,1,1054,-1,"-999,99",0,0
16198,1914,M101048-87642050,M101048-87642,12.06.2024,1,1341,-1,"-999,99",0,0
16199,1662,M101048-87642050,M101048-87642,12.06.2024,1,1236,-1,"-999,99",0,0
16200,1519,M100980-33687018,M100980-33687,31.07.2024,1,1726,-1,"-999,99",0,0
16201,1923,M100980-33687018,M100980-33687,24.08.2024,1,1629,-1,"-999,99",0,0
16202,1666,M100277-86455013,M100277-86455,01.08.2024,1,1821,-1,"-999,99",0,0
16203,1646,M101048-87642050,M101048-87642,15.06.2024,1,1823,-1,"-999,99",0,0
16204,1556,M101048-87642050,M101048-87642,14.06.2024,1,1658,-1,"-999,99",0,0
16205,1836,M101048-87642050,M101048-87642,24.06.2024,1,2021,-1,"-999,99",0,0
16206,1844,M101048-87642050,M101048-87642,28.06.2024,1,1155,-1,"-999,99",0,0
16207,1939,M101048-87642056,M101048-87642,11.06.2024,1,1505,-1,"-999,99",0,0
16208,1843,M1010727-87191016,M1010727-87191,15.06.2024,1,1422,-1,"-999,99",0,0
16209,1777,M1010727-87191016,M1010727-87191,19.06.2024,1,1736,-1,"-999,99",0,0
16210,1860,M1010125-86451014,M1010125-86451,22.06.2024,1,1358,-1,"-999,99",0,0
16211,1502,M1010763-87748050,M1010763-87748,26.06.2024,1,2110,-1,"-999,99",0,0
16212,1885,M100277-87057010,M100277-87057,14.06.2024,1,1827,-1,"-999,99",0,0
16213,1879,M100980-33687018,M100980-33687,23.06.2024,1,1302,-1,"-999,99",0,0
16214,1587,M101072-86476036,M101072-86476,31.07.2024,1,1853,-1,"-999,99",0,0
16215,1579,M101048-87642056,M101048-87642,13.06.2024,1,1947,-1,"-999,99",0,0
16216,1864,M101441-86787048,M101441-86787,11.06.2024,1,1106,-1,"-909,08",0,0
16217,1690,M1010727-87191016,M1010727-87191,27.08.2024,1,1514,-1,"-1090,9",0,0
16218,1836,M101225-88485057,M101225-88485,11.08.2024,1,1859,-1,"-1090,9",0,0
16219,1934,M101441-86391013,M101441-86391,14.06.2024,1,1445,-1,"-1090,9",0,0
16220,1777,M101441-86391013,M101441-86391,29.08.2024,1,1628,-1,"-1090,9",0,0
16221,1777,M100277-86456026,M100277-86456,29.06.2024,1,1734,-1,"-909,08",0,0
16222,1515,M101077-87109037,M101077-87109,12.06.2024,1,2102,-1,"-909,08",0,0
16223,1807,M101048-87642050,M101048-87642,13.06.2024,1,1559,-1,"-999,99",0,0
16225,1848,M101077-85612037,M101077-85612,13.06.2024,1,1843,-1,"-636,35",0,0
16226,1813,M101441-86787048,M101441-86787,07.07.2024,1,1825,-1,"-1090,9",0,0
16227,1517,M101441-86391013,M101441-86391,21.07.2024,1,1727,-1,"-1090,9",0,0
16228,1869,M101441-86391013,M101441-86391,29.07.2024,1,1145,-1,"-1090,9",0,0
16229,1587,M100277-82292034,M100277-82292,21.06.2024,1,1047,-1,"-818,17",0,0
16230,1812,M101048-87642056,M101048-87642,15.07.2024,1,1445,-1,"-999,99",0,0
16231,1667,M1010071-82258044,M1010071-82258,06.07.2024,1,1831,-1,"-690,9",0,0
16232,1663,M101441-86787048,M101441-86787,13.07.2024,1,1141,-1,"-909,08",0,0
16233,1852,M100277-82292034,M100277-82292,18.07.2024,1,1737,-1,"-818,17",0,0
16234,1766,M1010764-87752037,M1010764-87752,15.08.2024,0,1632,1,"1090,9",0,0
16235,1811,M101225-88485043,M101225-88485,19.08.2024,0,1442,1,"1090,9",0,0
16236,1870,M101225-88485057,M101225-88485,29.07.2024,0,1124,1,"1090,9",0,0
16237,1825,M101441-87641022,M101441-87641,20.07.2024,0,1641,1,"909,08",0,0
16238,1677,M100980-33687018,M100980-33687,27.08.2024,0,1857,1,"999,99091",0,0
16239,1845,M100277-82292034,M100277-82292,08.08.2024,0,1627,1,"909,08182",0,0
16240,1873,M101077-88122038,M101077-88122,14.08.2024,1,1725,-1,"-636,35",0,0
16241,1906,M101048-87642050,M101048-87642,22.06.2024,1,2045,-1,"-999,99",0,0
16242,1853,M100980-33687018,M100980-33687,28.07.2024,1,1349,-1,"-818,17",0,0
16243,1628,M101225-88485043,M101225-88485,21.07.2024,1,1408,-1,"-1090,9",0,0
16244,1574,M101441-86787048,M101441-86787,07.07.2024,1,1441,-1,"-1090,9",0,0
16245,1814,M100277-86393018,M100277-86393,15.08.2024,1,1529,-1,"-636,35",0,0
16246,1616,M100277-21870002,M100277-21870,19.08.2024,1,1355,-1,"-727,26",0,0
16247,1766,M100277-86393018,M100277-86393,29.07.2024,1,1820,-1,"-636,35",0,0
16248,1930,M100277-86393018,M100277-86393,16.08.2024,1,1735,-1,"-636,35",0,0
16249,1680,M101489-35495016,M101489-35495,17.08.2024,1,1641,-1,"-363,63",0,0
16250,1817,M101489-35495016,M101489-35495,23.07.2024,1,2136,-1,"-363,63",0,0
16251,1523,M101048-87642050,M101048-87642,04.07.2024,1,1821,-1,"-999,99",0,0
16252,1667,M100277-86393018,M100277-86393,13.07.2024,1,1715,-1,"-636,35",0,0
16253,1854,M101048-87642056,M101048-87642,27.08.2024,1,2100,-1,"-689,33",0,0
16254,1680,M101437-86398042,M101437-86398,14.08.2024,1,1801,-1,"-909,08",0,0
16255,1713,M101441-86787048,M101441-86787,20.08.2024,1,1313,-1,"-763,63",0,0
16256,1649,M101048-84207014,M101048-84207,21.06.2024,1,1537,-1,"-590,9",0,0
16257,1507,M101441-86391013,M101441-86391,07.08.2024,1,1854,-1,"-1090,9",0,0
16258,1689,M100277-86452017,M100277-86452,23.06.2024,1,1853,-1,"-755,24",0,0
16259,1596,M101077-84412022,M101077-84412,26.06.2024,1,1512,-1,"-436,35",0,0
16260,1578,M101441-86391013,M101441-86391,20.06.2024,1,1830,-1,"-909,08",0,0
16262,1915,M100277-82292034,M100277-82292,31.08.2024,1,1950,-1,"-909,08",0,0
16263,1665,M100980-84433023,M100980-84433,22.07.2024,1,1826,-1,"-545,45",0,0
16264,1566,M101048-87642056,M101048-87642,30.08.2024,1,1645,-1,"-699,99",0,0
16265,1663,M100980-33687018,M100980-33687,20.06.2024,1,1508,-1,"-654,54",0,0
16266,1652,M101077-87065022,M101077-87065,12.06.2024,1,1141,-1,"-636,35",0,0
16267,1677,M101441-86391013,M101441-86391,16.06.2024,1,1807,-1,"-909,08",0,0
16268,1695,M100277-86452017,M100277-86452,23.07.2024,1,1638,-1,"-572,72",0,0
16269,1568,M101441-83663034,M101441-83663,13.06.2024,1,1509,-1,"-363,63",0,0
16271,1835,M100277-21870002,M100277-21870,07.07.2024,1,1136,-1,"-636,35",0,0
16272,1663,M1010299-86435050,M1010299-86435,18.06.2024,1,1132,-1,"-727,26",0,0
16273,1888,M101047-85382030,M101047-85382,11.06.2024,1,2014,-1,"-363,63",0,0
16274,1557,M101441-86391013,M101441-86391,28.07.2024,1,1153,-1,"-954,54",0,0
16275,1507,M101441-88641062,M101441-88641,28.08.2024,1,1757,-1,"-763,63",0,0
16276,1669,M101489-35495016,M101489-35495,11.08.2024,1,1646,-1,"-363,63",0,0
16277,1869,M101489-35495016,M101489-35495,09.07.2024,1,1744,-1,"-363,63",0,0
16278,1839,M100277-86455013,M100277-86455,25.07.2024,1,1550,-1,"-999,99",0,0
16279,1787,M101077-87065022,M101077-87065,20.06.2024,1,1334,-1,"-909,08",0,0
16280,1844,M1010627-87211044,M1010627-87211,25.08.2024,0,1754,1,"1090,9",0,0
16281,1637,M100277-86452017,M100277-86452,05.08.2024,1,1936,-1,"-818,17",0,0
16282,1696,M101048-87642050,M101048-87642,27.06.2024,1,1722,-1,"-999,99",0,0
16283,1641,M101441-86787048,M101441-86787,09.07.2024,1,2115,-1,"-909,08",0,0
16284,1678,M101077-87109037,M101077-87109,10.07.2024,1,1934,-1,"-909,08",0,0
16285,1509,M101441-86391013,M101441-86391,20.08.2024,1,1707,-1,"-1090,9",0,0
16286,1831,M100277-86456026,M100277-86456,11.07.2024,0,1809,1,"909,08",0,0
16287,1630,M100277-82292034,M100277-82292,27.08.2024,0,1544,1,"909,08",0,0
16288,1658,M101077-88122038,M101077-88122,13.06.2024,0,1236,1,"909,08",0,0
16289,1849,M101072-86476036,M101072-86476,13.07.2024,0,1557,1,"1090,9",0,0
16290,1759,M101441-86391013,M101441-86391,29.07.2024,0,2037,1,"1090,9",0,0
16291,1629,M101441-86391013,M101441-86391,21.08.2024,0,1853,1,"1090,9",0,0
16292,1519,M1010600-86494030,M1010600-86494,10.07.2024,1,1708,-1,"-818,17",0,0
16293,1520,M101225-80710050,M101225-80710,28.06.2024,1,2109,-1,"-727,26",0,0
16294,1919,M101441-86787048,M101441-86787,01.08.2024,1,1536,-1,"-1090,9",0,0
16295,1817,M101225-88485057,M101225-88485,22.07.2024,1,1728,-1,"-1090,9",0,0
16296,1636,M101441-86787048,M101441-86787,09.08.2024,1,1542,-1,"-1090,9",0,0
16297,1870,M100277-86456026,M100277-86456,22.06.2024,1,1637,-1,"-909,08",0,0
16298,1628,M100277-87057010,M100277-87057,30.06.2024,1,1716,-1,"-999,99",0,0
16299,1908,M100277-87057010,M100277-87057,14.06.2024,1,1959,-1,"-999,99",0,0
16300,1555,M100277-82292034,M100277-82292,13.08.2024,1,1143,-1,"-818,17",0,0
16302,1671,M1010071-82258044,M1010071-82258,23.08.2024,1,2034,-1,"-703,69",0,0
16303,1555,M101225-88485043,M101225-88485,27.08.2024,1,1104,-1,"-1090,9",0,0
16304,1636,M100277-82292034,M100277-82292,06.08.2024,1,1021,-1,"-909,08",0,0
16305,1576,M1010039-81285013,M1010039-81285,10.06.2024,1,1222,-1,"-363,63",0,0
16306,1643,M101441-86391013,M101441-86391,01.06.2024,1,1712,-1,"-909,08",0,0
16307,1595,M101048-84207014,M101048-84207,08.06.2024,1,1409,-1,"-545,45",0,0
16308,1675,M101441-84415029,M101441-84415,09.06.2024,1,1317,-1,"-363,63",0,0
16309,1557,M101441-86391013,M101441-86391,05.06.2024,1,2122,-1,"-909,08",0,0
16311,1777,M101048-87642056,M101048-87642,06.06.2024,1,2048,-1,"-727,26",0,0
16313,1822,M101048-87642050,M101048-87642,09.06.2024,1,2235,-1,"-999,99",0,0
16314,1578,M101072-85288056,M101072-85288,10.06.2024,1,2157,-1,"-690,9",0,0
16315,1574,M101441-86787048,M101441-86787,09.06.2024,1,1427,-1,"-1090,9",0,0
16316,1574,M101441-86787048,M101441-86787,02.06.2024,0,1535,1,"1090,9",0,0
16317,1804,M100980-33687018,M100980-33687,04.06.2024,0,1244,1,"999,99091",0,0
16318,1825,M100277-86393018,M100277-86393,06.06.2024,0,1259,1,"909,08182",0,0
16319,1923,M101077-87109037,M101077-87109,05.06.2024,0,1509,1,"909,08",0,0
16320,1688,M1010763-87748050,M1010763-87748,09.06.2024,0,1831,1,"1090,9",0,0
16321,1517,M101441-86391013,M101441-86391,02.06.2024,0,1438,1,"1090,9",0,0
16322,1669,M101048-87642050,M101048-87642,01.06.2024,0,1048,1,"999,99",0,0
16323,1766,M101048-87642056,M101048-87642,04.06.2024,0,1949,1,"999,99",0,0
16324,1845,M101077-87109037,M101077-87109,09.06.2024,1,1924,-1,"-909,08",0,0
16325,1605,M101048-87642056,M101048-87642,03.06.2024,1,1603,-1,"-999,99",0,0
16327,1879,M1010071-82258044,M1010071-82258,03.06.2024,1,1429,-1,"-909,08",0,0
16328,1679,M101077-87109037,M101077-87109,06.06.2024,1,2128,-1,"-909,08",0,0
16329,1694,M101077-87065022,M101077-87065,03.06.2024,1,1451,-1,"-909,08",0,0
16330,1667,M101048-87642050,M101048-87642,02.06.2024,1,2101,-1,"-999,99",0,0
16331,1603,M101048-87642050,M101048-87642,06.06.2024,1,1538,-1,"-999,99",0,0
16332,1552,M101048-87642056,M101048-87642,09.06.2024,0,1223,1,"999,99091",0,0
16333,1909,M100277-86452017,M100277-86452,08.06.2024,0,1021,1,"818,17",0,0
16334,1621,M101077-87065022,M101077-87065,06.06.2024,0,1437,1,"909,08",0,0
16335,1845,M101441-86391013,M101441-86391,04.06.2024,0,2043,1,"1090,9",0,0
16336,1837,M101441-86787048,M101441-86787,09.06.2024,0,1900,1,"1090,9",0,0
16337,1625,M101048-87642050,M101048-87642,02.06.2024,0,1429,1,"999,99",0,0
16338,1743,M101048-87642056,M101048-87642,04.06.2024,0,1213,1,"999,99",0,0
16339,1555,M100980-33687018,M100980-33687,10.08.2024,0,1044,1,"999,99",0,0
16340,1877,M100277-82292034,M100277-82292,11.08.2024,0,1543,1,"909,08",0,0
16341,1628,M101048-87642050,M101048-87642,11.06.2024,0,1301,1,"999,99",0,0
16342,1806,M101048-87642050,M101048-87642,11.06.2024,0,1334,1,"999,99",0,0
16343,1885,M100277-82292034,M100277-82292,22.08.2024,0,1915,1,"909,08",0,0
16344,1666,M100277-82292034,M100277-82292,07.08.2024,0,1156,1,"909,08",0,0
16345,1925,M100277-86456026,M100277-86456,17.08.2024,0,1638,1,"909,08",0,0
16346,1935,M100277-86455013,M100277-86455,16.06.2024,0,1539,1,"909,08",0,0
16347,1835,M101441-87641022,M101441-87641,16.06.2024,0,2128,1,"909,08",0,0
16348,1807,M100277-82292034,M100277-82292,30.08.2024,0,1345,1,"909,08",0,0
16349,1870,M101441-86391013,M101441-86391,15.06.2024,0,1757,1,"1090,9",0,0
16350,1813,M1010763-87748050,M1010763-87748,19.06.2024,0,1411,1,"1090,9",0,0
16351,1906,M1010763-87748050,M1010763-87748,19.06.2024,0,1754,1,"1090,9",0,0
16352,1811,M101225-88485057,M101225-88485,31.08.2024,0,2010,1,"1090,9",0,0
16353,1590,M101441-86391013,M101441-86391,28.08.2024,0,2056,1,"1090,9",0,0
16354,1555,M101441-86391013,M101441-86391,31.08.2024,0,1434,1,"1090,9",0,0
16355,1595,M101441-86391013,M101441-86391,30.07.2024,0,1724,1,"1090,9",0,0
16356,1777,M101441-86391013,M101441-86391,22.07.2024,0,2002,1,"1090,9",0,0
16357,1650,M101441-86391013,M101441-86391,25.07.2024,0,1738,1,"1090,9",0,0
16358,1517,M101072-86476036,M101072-86476,28.07.2024,0,1330,1,"1090,9",0,0
16359,1925,M1010763-87748050,M1010763-87748,18.07.2024,0,1907,1,"1090,9",0,0
16360,1873,M101441-86787048,M101441-86787,26.07.2024,0,1959,1,"1090,9",0,0
16361,1581,M100277-82292034,M100277-82292,20.07.2024,0,1719,1,"818,17",0,0
16364,1882,M1010764-87752037,M1010764-87752,30.08.2024,0,1228,1,"1090,9",0,0
16365,1842,M101441-86391013,M101441-86391,06.07.2024,0,1835,1,"1090,9",0,0
16366,1636,M100277-82292034,M100277-82292,24.08.2024,0,1444,1,"840,9",0,0
16367,1828,M100277-82292034,M100277-82292,26.08.2024,1,1608,-1,"-909,08",0,0
16368,1518,M101441-86391013,M101441-86391,13.06.2024,1,1858,-1,"-909,08",0,0
16369,1661,M100980-33687018,M100980-33687,26.08.2024,1,1910,-1,"-999,99",0,0
16370,1814,M101225-88485057,M101225-88485,19.08.2024,1,2050,-1,"-1090,9",0,0
16371,1624,M100277-82292034,M100277-82292,28.07.2024,1,1949,-1,"-818,17",0,0
16372,1913,M1010299-86435050,M1010299-86435,17.06.2024,1,2126,-1,"-818,17",0,0
16373,1860,M101077-84432031,M101077-84432,03.08.2024,1,1635,-1,"-818,17",0,0
16374,1927,M100277-82292034,M100277-82292,14.07.2024,1,1732,-1,"-818,17",0,0
16375,1910,M100277-82292034,M100277-82292,26.08.2024,1,1617,-1,"-818,17",0,0
16376,1906,M101077-87109037,M101077-87109,22.07.2024,1,1559,-1,"-909,08",0,0
16377,1840,M100277-82292034,M100277-82292,03.08.2024,1,2019,-1,"-909,08",0,0
16378,1680,M100277-82292034,M100277-82292,29.08.2024,1,1501,-1,"-909,08",0,0
16379,1507,M100277-82292034,M100277-82292,13.08.2024,1,2041,-1,"-909,08",0,0
16380,1864,M100277-82292034,M100277-82292,04.08.2024,1,1513,-1,"-909,08",0,0
16381,1579,M100277-86393018,M100277-86393,14.06.2024,1,2129,-1,"-909,08",0,0
16382,1935,M101077-87109037,M101077-87109,13.06.2024,1,1246,-1,"-909,08",0,0
16383,1666,M101077-87109037,M101077-87109,22.06.2024,1,1138,-1,"-909,08",0,0
16384,1909,M101077-87109037,M101077-87109,11.07.2024,1,1437,-1,"-909,08",0,0
16385,1628,M101441-86391013,M101441-86391,15.06.2024,1,2106,-1,"-1090,9",0,0
16386,1666,M101441-86391013,M101441-86391,04.07.2024,1,1810,-1,"-1090,9",0,0
16387,1936,M101441-86787048,M101441-86787,23.07.2024,1,1156,-1,"-1090,9",0,0
16388,1618,M101441-86787048,M101441-86787,14.08.2024,1,1533,-1,"-1090,9",0,0
16389,1713,M101441-86391013,M101441-86391,08.08.2024,1,1757,-1,"-1090,9",0,0
16390,1828,M101441-86391013,M101441-86391,30.08.2024,1,1941,-1,"-1090,9",0,0
16391,1689,M101441-86391013,M101441-86391,24.08.2024,1,1128,-1,"-1090,9",0,0
16392,1553,M101441-86787048,M101441-86787,27.07.2024,1,1545,-1,"-1090,9",0,0
16394,1845,M100980-33687018,M100980-33687,20.07.2024,1,1834,-1,"-999,99",0,0
16395,1921,M100277-86393018,M100277-86393,10.07.2024,1,1937,-1,"-781,81",0,0
16396,1698,M100277-86455013,M100277-86455,27.07.2024,1,1355,-1,"-999,99",0,0
16397,1641,M100277-86452017,M100277-86452,07.07.2024,1,1937,-1,"-818,17",0,0
16398,1575,M101077-87109037,M101077-87109,05.07.2024,1,2100,-1,"-909,08",0,0
16399,1851,M101077-87109037,M101077-87109,15.07.2024,1,2108,-1,"-909,08",0,0
16401,1907,M101489-35495016,M101489-35495,28.07.2024,1,1724,-1,"-555,55",0,0
16403,1817,M1010763-87748050,M1010763-87748,12.08.2024,1,1739,-1,"-1090,9",0,0
16404,1919,M100277-86456026,M100277-86456,25.07.2024,1,1436,-1,"-909,08",0,0
16405,1649,M101077-87109037,M101077-87109,12.06.2024,1,1500,-1,"-909,08",0,0
16406,1666,M101441-86787048,M101441-86787,31.07.2024,1,1826,-1,"-1090,9",0,0
16407,1687,M100277-82292034,M100277-82292,27.08.2024,1,1623,-1,"-727,26",0,0
16408,1687,M101048-87642050,M101048-87642,18.07.2024,1,2157,-1,"-999,99",0,0
16409,1553,M101072-86476036,M101072-86476,15.06.2024,1,1838,-1,"-999,99",0,0
16410,1931,M1010152-83664057,M1010152-83664,06.06.2024,1,1608,-1,"-479,99",-120,0
16411,1718,M100277-82292034,M100277-82292,04.06.2024,1,1030,-1,"-545,45","-181,81818",0
16412,1764,M100980-84433026,M100980-84433,07.06.2024,1,1236,-1,"-581,81","-145,45455",0
16413,1559,M101048-84207014,M101048-84207,08.06.2024,1,1520,-1,"-590,9","-190,90909",0
16414,1751,M101048-84207014,M101048-84207,09.06.2024,1,1410,-1,"-518,06","-263,74545",0
16415,1896,M101048-84207014,M101048-84207,01.06.2024,0,1758,1,"545,45","236,36364",0
16416,1694,M101077-84412022,M101077-84412,05.06.2024,0,1600,1,"254,55","290,9",0
16417,1573,M101441-86391013,M101441-86391,05.06.2024,0,1354,1,"636,35","272,72727",0
16418,1919,M101077-87109037,M101077-87109,05.06.2024,0,1703,1,"636,35","272,72727",0
16419,1513,M101441-86391013,M101441-86391,05.06.2024,0,1450,1,"763,63","327,27273",0
16420,1680,M101077-84412022,M101077-84412,05.06.2024,0,1815,1,"363,63","181,81818",0
16421,1791,M101441-86391013,M101441-86391,26.06.2024,0,1451,1,"999,99","90,90909",0
16422,1516,M101048-87642050,M101048-87642,25.06.2024,0,1917,1,"916,65","83,33636",0
16423,1677,M100277-86393018,M100277-86393,25.06.2024,0,2109,1,"818,17","90,90909",0
16424,1593,M100277-86393018,M100277-86393,24.06.2024,0,1344,1,"798,89","110,19091",0
16425,1545,M101072-86476036,M101072-86476,24.06.2024,0,1836,1,"1022,72","68,18182",0
16426,1583,M1010763-87748050,M1010763-87748,27.06.2024,0,1522,1,"994,65","96,25455",0
16427,1931,M101077-87065022,M101077-87065,27.06.2024,0,1349,1,"809,55","99,53636",0
16428,1925,M101441-86391013,M101441-86391,27.06.2024,0,1836,1,"994,65","96,25455",0
16429,1932,M100277-87057010,M100277-87057,30.06.2024,0,1742,1,"897,95","102,04545",0
16430,1836,M101077-87065022,M101077-87065,30.06.2024,0,1654,1,"804,18182","104,9",0
16431,1704,M101077-84412022,M101077-84412,29.06.2024,0,1532,1,"297,52","247,92727",0
16432,1911,M1010727-87191016,M1010727-87191,28.06.2024,0,1300,1,"963,05","127,84545",0
16433,1572,M101441-86391013,M101441-86391,28.06.2024,0,1944,1,"509,08","218,18182",0
